Tabelle: 45412-0025
Arrivals, overnight stays in accommodation establishments:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Länder, months;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monthly tourism survey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Baden-Württemberg;;;;Bayern;;;;Berlin;;;;Brandenburg;;;;Bremen;;;;Hamburg;;;;Hessen;;;;Mecklenburg-Vorpommern;;;;Niedersachsen;;;;Nordrhein-Westfalen;;;;Rheinland-Pfalz;;;;Saarland;;;;Sachsen;;;;Sachsen-Anhalt;;;;Schleswig-Holstein;;;;Thüringen;;;
;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;
;;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number
;June;1962583;e;4717589;e;3273721;e;8117202;e;1162969;e;2748414;e;520746;e;1339372;e;109775;e;205289;e;565043;e;1131610;e;1393513;e;2963869;e;818109;e;3313131;e;1372273;e;4152417;e;1941215;e;4306503;e;839926;e;2010962;e;93533;e;266443;e;723186;e;1770005;e;319632;e;749938;e;788407;e;2996312;e;367519;e;898949;e
;July;2369867;e;5847251;e;4115271;e;10404542;e;1215568;e;3149919;e;604238;e;1754775;e;109859;e;208674;e;655533;e;1332715;e;1409296;e;3178021;e;1148184;e;5384221;e;1499816;e;5311040;e;1845853;e;4363338;e;986363;e;2588967;e;105488;e;312114;e;707425;e;1896914;e;324478;e;842246;e;1065529;e;4648328;e;364138;e;1032955;e
;August;2125567;e;6110390;e;3812126;e;10983242;e;1066021;e;2914829;e;549093;e;1702569;e;122028;e;229449;e;606117;e;1299892;e;1266976;e;3073232;e;1064757;e;5172250;e;1587331;e;5593319;e;1943635;e;4656384;e;1008960;e;2857446;e;101607;e;334687;e;761239;e;1956870;e;340586;e;851237;e;982065;e;4681741;e;413311;e;1169210;e
;September;2111012;e;5178721;e;3612226;e;9240475;e;1194268;e;2838630;e;518734;e;1303986;e;124019;e;228647;e;581178;e;1173878;e;1447040;e;3166461;e;814637;e;3201472;e;1524097;e;4482815;e;2193417;e;4731382;e;1015359;e;2494000;e;102187;e;286355;e;749981;e;1803623;e;345258;e;795331;e;784786;e;2955384;e;382427;e;927702;e
;October;2047670;e;4919769;e;3306067;e;8365479;e;1182024;e;2932211;e;416052;e;1137887;e;120502;e;225555;e;608598;e;1264264;e;1320916;e;2967113;e;657231;e;2561056;e;1346654;e;4177081;e;2057737;e;4699659;e;905082;e;2299586;e;95543;e;275874;e;699461;e;1802955;e;308753;e;782544;e;648274;e;2477889;e;353496;e;937840;e
;November;1511887;e;3512592;e;2359217;e;5540861;e;1073711;e;2411015;e;300824;e;733432;e;105089;e;188909;e;532860;e;1022638;e;1194945;e;2538274;e;359838;e;1164035;e;927618;e;2359944;e;1953050;e;4086200;e;537249;e;1213344;e;77157;e;218821;e;557684;e;1285985;e;226949;e;520417;e;380327;e;1198475;e;265243;e;636306;e
;December;1364603;e;3207861;e;2311261;e;5615939;e;1001136;e;2399265;e;251168;e;650598;e;104671;e;187536;e;513236;e;1052550;e;971411;e;2150958;e;354919;e;1164803;e;778567;e;2070957;e;1670910;e;3564026;e;463539;e;1122424;e;65293;e;189368;e;631584;e;1468823;e;208668;e;501123;e;374908;e;1137684;e;258910;e;641633;e
2017;January;1150154;e;2863587;e;2105449;e;5444972;e;806730;e;1891808;e;214033;e;568889;e;80985;e;144282;e;403667;e;780382;e;980338;e;2257382;e;268759;e;949661;e;715193;e;1951533;e;1569291;e;3495705;e;363813;e;912194;e;59653;e;181685;e;415823;e;1049338;e;161486;e;399347;e;264826;e;897577;e;206272;e;536502;e
;February;1221244;e;2997692;e;2357883;e;6027392;e;853668;e;2030191;e;239025;e;606641;e;86097;e;156001;e;453120;e;865255;e;990727;e;2279051;e;317660;e;1090013;e;771417;e;2020221;e;1568882;e;3443882;e;392972;e;969751;e;61529;e;192208;e;418188;e;1113426;e;174849;e;437621;e;317453;e;1014518;e;216786;e;592468;e
;March;1521023;e;3635372;e;2522232;e;6201402;e;1035741;e;2389437;e;309373;e;773071;e;98382;e;179674;e;555047;e;1073065;e;1186707;e;2634773;e;436573;e;1407524;e;978686;e;2612870;e;1965755;e;4307943;e;550163;e;1269824;e;81887;e;232934;e;542359;e;1296139;e;223769;e;522784;e;428573;e;1392254;e;258119;e;638375;e
;April;1785051;e;4355526;e;2807995;e;7034064;e;1093455;e;2771563;e;394094;e;1047617;e;109638;e;203422;e;591635;e;1267940;e;1159627;e;2666096;e;600205;e;2159322;e;1240162;e;3840300;e;1867867;e;4233414;e;743709;e;1872012;e;90236;e;265518;e;645825;e;1613581;e;279777;e;686922;e;640026;e;2320500;e;311337;e;805955;e
;May;2051908;e;4818154;e;3319336;e;8045333;e;1166658;e;2743264;e;502901;e;1280046;e;121879;e;224884;e;597360;e;1239911;e;1425388;e;3084543;e;713025;e;2524546;e;1466271;e;4282944;e;2185681;e;4768512;e;900695;e;2183310;e;100751;e;276911;e;755924;e;1812640;e;350764;e;817982;e;753521;e;2682742;e;382641;e;921497;e
;June;2092547;e;5146040;e;3638123;e;9246737;e;1204980;e;2852863;e;580094;e;1492798;e;117516;e;216660;e;615741;e;1268497;e;1499530;e;3234308;e;906800;e;3600449;e;1559826;e;4682480;e;2103494;e;4550572;e;983495;e;2404254;e;107604;e;298856;e;798207;e;1956650;e;371209;e;864628;e;896995;e;3416039;e;410430;e;999468;e
;July;2418391;e;5930218;e;4385829;e;11018376;e;1232661;e;3122949;e;609788;e;1765836;e;119544;e;219842;e;617362;e;1352242;e;1415393;e;3263317;e;1114028;e;5172586;e;1540441;e;5344487;e;2002129;e;4611097;e;953860;e;2554874;e;106506;e;320110;e;736916;e;1964409;e;343242;e;873274;e;1100643;e;4828562;e;385290;e;1081696;e
;August;2163105;e;6083226;e;4023141;e;11380345;e;1145053;e;2987122;e;551606;e;1683576;e;127580;e;239146;e;636257;e;1364292;e;1399309;e;3320068;e;1025573;e;4937552;e;1591832;e;5530946;e;1950378;e;4705859;e;1015556;e;2815096;e;106146;e;328000;e;798327;e;2040950;e;359539;e;888626;e;994784;e;4795629;e;418838;e;1159746;e
;September;2177377;e;5226816;e;3780042;e;9555751;e;1210081;e;2865913;e;518394;e;1289617;e;126630;e;232938;e;627996;e;1254235;e;1527191;e;3314635;e;796828;e;3076348;e;1535939;e;4513223;e;2266913;e;4808111;e;1010622;e;2482180;e;101875;e;282087;e;793809;e;1894230;e;360407;e;816416;e;830342;e;3217574;e;396327;e;953488;e
;October;2053472;e;4921819;e;3385839;e;8578498;e;1194929;e;2894745;e;415669;e;1131000;e;122519;e;231616;e;604529;e;1258194;e;1344337;e;3043840;e;626522;e;2443950;e;1292595;e;4004732;e;2090109;e;4722086;e;905985;e;2281548;e;98034;e;280293;e;718051;e;1848514;e;306298;e;770004;e;677910;e;2669133;e;355122;e;925520;e
;November;1542634;e;3579977;e;2412676;e;5696988;e;1059465;e;2311110;e;306335;e;774914;e;107712;e;196877;e;551875;e;1057103;e;1257350;e;2675255;e;351959;e;1179412;e;987954;e;2553448;e;1944900;e;4149757;e;559077;e;1295808;e;79323;e;227153;e;559074;e;1316500;e;229003;e;528633;e;412819;e;1335705;e;263496;e;637428;e
;December;1450758;e;3374030;e;2540203;e;6139138;e;962926;e;2289125;e;257497;e;676095;e;111338;e;202666;e;528289;e;1041221;e;1064857;e;2330655;e;369066;e;1201391;e;815674;e;2157597;e;1763663;e;3712520;e;492686;e;1184774;e;71403;e;202968;e;681498;e;1606746;e;223619;e;528881;e;417266;e;1321626;e;268457;e;675111;e
2018;January;1218531;e;3035680;e;2227735;e;5840251;e;842264;e;1940957;e;222088;e;593702;e;86033;e;155220;e;432173;e;824777;e;1019806;e;2348274;e;260665;e;927160;e;753946;e;2007183;e;1628880;e;3633268;e;379707;e;948151;e;64559;e;197725;e;444666;e;1098116;e;165075;e;409548;e;291375;e;1004968;e;208516;e;547298;e
;February;1302630;e;3203867;e;2456472;e;6324751;e;911474;e;2135505;e;249287;e;640567;e;93245;e;171828;e;474199;e;915853;e;1048257;e;2366843;e;337273;e;1161860;e;841697;e;2204387;e;1633995;e;3581843;e;405827;e;1001521;e;66422;e;200875;e;456418;e;1207901;e;187494;e;477106;e;352409;e;1167815;e;224422;e;614964;e
;March;1600125;e;3842607;e;2770682;e;6781513;e;1103619;e;2633986;e;327566;e;855366;e;101996;e;190444;e;596955;e;1192189;e;1195052;e;2722847;e;475539;e;1601846;e;1020936;e;2930069;e;1881579;e;4149018;e;574301;e;1382627;e;80562;e;238741;e;601212;e;1441250;e;228074;e;557305;e;542783;e;1932720;e;263704;e;673287;e
;April;1870491;e;4423345;e;2900177;e;7042220;e;1127658;e;2766158;e;395265;e;1048997;e;116277;e;213587;e;599499;e;1240759;e;1256707;e;2769017;e;515762;e;1803887;e;1233388;e;3522542;e;1960742;e;4275128;e;748976;e;1818119;e;91798;e;268596;e;642380;e;1567984;e;278367;e;664358;e;598822;e;2193481;e;309923;e;769112;e
;May;2097976;e;5109027;e;3559732;e;8982698;e;1190732;e;2858920;e;568412;e;1472388;e;128273;e;236099;e;637653;e;1321686;e;1416544;e;3082194;e;825294;e;2962424;e;1607813;e;4759235;e;2083583;e;4578751;e;992014;e;2462779;e;103317;e;295785;e;809916;e;2004652;e;358907;e;841205;e;970092;e;3676675;e;396693;e;980416;e
;June;2203638;e;5232751;e;3769222;e;9286400;e;1258237;e;2964347;e;570663;e;1440845;e;124346;e;230501;e;646660;e;1299390;e;1530827;e;3325091;e;877078;e;3327080;e;1534193;e;4512425;e;2165462;e;4586548;e;929206;e;2264253;e;104506;e;296487;e;798955;e;1899089;e;361854;e;807988;e;981014;e;3811829;e;389257;e;921525;e
;July;2476886;e;6132403;e;4591062;e;11603401;e;1232058;e;3211789;e;594650;e;1831786;e;124482;e;227431;e;674698;e;1397788;e;1408826;e;3259139;e;1164155;e;5433175;e;1619918;e;5714221;e;2044143;e;4706900;e;960262;e;2559766;e;102773;e;330577;e;763650;e;2039404;e;341871;e;894703;e;1247752;e;5874375;e;363202;e;1064968;e
;August;2223744;e;6135797;e;4129392;e;11419872;e;1230220;e;3313259;e;585951;e;1681902;e;140219;e;254820;e;710141;e;1485602;e;1480622;e;3353814;e;1120112;e;5239237;e;1666116;e;5688478;e;2043271;e;4800439;e;1064015;e;2837389;e;106591;e;326976;e;840144;e;2076155;e;355846;e;851757;e;1118902;e;5395326;e;416304;e;1140361;e
;September;2227720;e;5382091;e;3910559;e;9874954;e;1221818;e;2958724;e;516137;e;1300845;e;132774;e;247469;e;627533;e;1294916;e;1522130;e;3353581;e;850000;e;3264253;e;1554959;e;4608648;e;2292975;e;4860551;e;1034578;e;2548256;e;103054;e;289459;e;796810;e;1900927;e;361560;e;831551;e;887790;e;3597256;e;385060;e;928931;e
;October;2124249;e;5073025;e;3589887;e;9034023;e;1214256;e;2992222;e;431563;e;1166187;e;129357;e;250240;e;636078;e;1330901;e;1396015;e;3102459;e;669784;e;2612482;e;1353910;e;4160389;e;2129904;e;4734131;e;900163;e;2294741;e;100506;e;291284;e;730384;e;1849822;e;317778;e;795985;e;714564;e;2907416;e;345207;e;891625;e
;November;1605703;e;3770559;e;2629987;e;6149378;e;1134571;e;2537409;e;326331;e;800438;e;118461;e;206542;e;590756;e;1132965;e;1275810;e;2718091;e;395339;e;1271362;e;1016293;e;2580295;e;2051136;e;4236282;e;574495;e;1298745;e;80844;e;225060;e;609341;e;1371553;e;247644;e;552318;e;448193;e;1419396;e;276696;e;655861;e
;December;1479896;e;3538759;e;2582334;e;6360657;e;1035645;e;2558358;e;267217;e;713701;e;115449;e;205787;e;551672;e;1092723;e;1056476;e;2339333;e;385684;e;1299959;e;835271;e;2266318;e;1784987;e;3784172;e;478090;e;1188338;e;68885;e;196609;e;684937;e;1629904;e;228216;e;551074;e;441494;e;1471894;e;262982;e;670091;e
2019;January;1229578;e;3140980;e;2272406;e;5922131;e;914931;e;2159841;e;234796;e;617484;e;88827;e;159917;e;440899;e;845707;e;1024940;e;2362883;e;278830;e;1029024;e;754544;e;2049812;e;1626411;e;3624078;e;362423;e;919567;e;65902;e;198064;e;436665;e;1087041;e;173361;e;424008;e;304091;e;1056116;e;207076;e;551008;e
;February;1345329;e;3281656;e;2537158;e;6354190;e;949002;e;2235628;e;265709;e;673420;e;93703;e;175926;e;489237;e;926907;e;1089308;e;2444294;e;356240;e;1237140;e;832712;e;2200836;e;1666541;e;3594398;e;402197;e;966889;e;67385;e;197930;e;468971;e;1220767;e;193473;e;494901;e;376664;e;1205647;e;231015;e;623855;e
;March;1587411;e;3878204;e;2724727;e;6789154;e;1110954;e;2642288;e;337031;e;845981;e;115172;e;217693;e;608832;e;1209249;e;1253469;e;2776248;e;475285;e;1590590;e;1043266;e;2818043;e;1978946;e;4260353;e;574288;e;1375602;e;82872;e;238681;e;589349;e;1386467;e;233973;e;549807;e;508668;e;1707674;e;270666;e;675413;e
;April;1930695;e;4708296;e;3120113;e;7845972;e;1184986;e;3009169;e;422280;e;1136325;e;118222;e;227445;e;655723;e;1361223;e;1228390;e;2786305;e;685147;e;2557608;e;1280673;e;4031270;e;1906579;e;4258839;e;760348;e;1945238;e;93468;e;273938;e;677114;e;1666840;e;288344;e;711219;e;762762;e;2926173;e;313747;e;816799;e
;May;2224192;e;5167665;e;3536547;e;8490645;e;1277674;e;3010462;e;564534;e;1390943;e;138482;e;256203;e;698660;e;1396422;e;1502044;e;3242106;e;799602;e;2903576;e;1551025;e;4437554;e;2227835;e;4682314;e;923399;e;2184511;e;104253;e;280062;e;818007;e;1927351;e;365052;e;832559;e;891354;e;3318785;e;404456;e;958927;e
;June;2251412;e;5598173;e;3922247;e;10011754;e;1244717;e;3047930;e;606328;e;1613049;e;134126;e;249266;e;672693;e;1429918;e;1525025;e;3339039;e;1049763;e;4235140;e;1671476;e;4995324;e;2229194;e;4879763;e;1006601;e;2575740;e;112873;e;317637;e;835810;e;2055064;e;384735;e;898257;e;1086638;e;4335688;e;421059;e;1032784;e
;July;2603409;e;6495752;e;4687092;e;11839494;e;1225219;e;3216242;e;596133;e;1875186;e;140338;e;259987;e;723514;e;1490543;e;1472343;e;3393306;e;1221161;e;6155301;e;1679464;e;5874739;e;2136421;e;4891590;e;972939;e;2674696;e;109307;e;345446;e;816452;e;2136246;e;364159;e;944266;e;1244103;e;6044743;e;396502;e;1112558;e
;August;2367339;e;6424140;e;4279402;e;11626684;e;1274832;e;3399163;e;633390;e;1748848;e;150876;e;277891;e;753434;e;1563959;e;1481371;e;3401187;e;1136264;e;5421036;e;1733014;e;5844011;e;2117855;e;4925448;e;1084665;e;2941097;e;116685;e;334852;e;882343;e;2180135;e;385764;e;930818;e;1184768;e;5567222;e;447522;e;1230751;e
;September;2285982;e;5535787;e;3907709;e;9867486;e;1255860;e;3035799;e;520442;e;1316576;e;138412;e;259375;e;665588;e;1359152;e;1519989;e;3311893;e;817872;e;3348623;e;1556153;e;4642785;e;2273460;e;4862741;e;1020517;e;2529926;e;108965;e;294356;e;815584;e;1951221;e;378719;e;864996;e;875331;e;3633060;e;399076;e;964954;e
;October;2202838;e;5337272;e;3695039;e;9329976;e;1273608;e;3120607;e;446241;e;1218023;e;136397;e;260500;e;687064;e;1440795;e;1440454;e;3247390;e;735628;e;2893138;e;1376758;e;4266966;e;2182699;e;4984730;e;908842;e;2319182;e;102262;e;295000;e;779666;e;1968442;e;340385;e;842166;e;773129;e;3138683;e;371205;e;967154;e
;November;1686726;e;3929655;e;2654538;e;6250561;e;1178897;e;2646847;e;334402;e;827675;e;133041;e;242090;e;637073;e;1234146;e;1331835;e;2905188;e;400879;e;1356723;e;1075666;e;2740670;e;2140019;e;4445979;e;601465;e;1360520;e;85481;e;233109;e;644734;e;1479376;e;258608;e;586704;e;456199;e;1480784;e;294950;e;717239;e
;December;1559248;e;3689691;e;2673941;e;6583433;e;1072665;e;2600388;e;268739;e;711376;e;123109;e;229338;e;586516;e;1169385;e;1085362;e;2403835;e;406308;e;1389223;e;861903;e;2326417;e;1823690;e;3849551;e;502067;e;1225896;e;73222;e;207608;e;719478;e;1691610;e;237127;e;565479;e;460123;e;1560219;e;280819;e;698287;e
2020;January;1297076;e;3240250;e;2333454;e;6093580;e;956965;e;2201190;e;244266;e;640266;e;93170;e;174323;e;472173;e;914276;e;1035583;e;2382460;e;303574;e;1102243;e;757646;e;2051744;e;1635883;e;3620035;e;390803;e;963030;e;67749;e;198309;e;472020;e;1161170;e;182845;e;440163;e;325980;e;1129233;e;213577;e;557846;e
;February;1401438;e;3502462;e;2583713;e;6775449;e;975212;e;2311723;e;274946;e;707371;e;108531;e;204453;e;560787;e;1093332;e;1075496;e;2474041;e;401660;e;1424259;e;887000;e;2375768;e;1715573;e;3825772;e;445399;e;1103093;e;74018;e;218143;e;506820;e;1309193;e;207116;e;527868;e;414127;e;1408128;e;232216;e;628511;e
;March;629251;e;1915868;e;1065519;e;3215727;e;382237;e;906566;e;149614;e;475797;e;44194;e;96987;e;213906;e;459653;e;479604;e;1336554;e;212187;e;821135;e;461248;e;1465388;e;731605;e;1973435;e;232279;e;674586;e;37752;e;133376;e;248372;e;726113;e;111740;e;314257;e;237668;e;958998;e;110611;e;357760;e
;April;116752;e;552718;e;176315;e;801198;e;51431;e;162486;e;39544;e;238298;e;9073;e;33208;e;22459;e;83224;e;99924;e;462528;e;14858;e;99211;e;86582;e;390596;e;125734;e;630136;e;42055;e;218796;e;8821;e;39675;e;44553;e;246230;e;26893;e;118445;e;28867;e;148793;e;19259;e;113448;e
;May;334867;e;1079488;e;432932;e;1308766;e;101083;e;285033;e;132243;e;471802;e;24034;e;62234;e;77962;e;191489;e;260271;e;815344;e;219290;e;771210;e;390865;e;1380742;e;387720;e;1245344;e;249934;e;714644;e;22499;e;72828;e;198338;e;616250;e;83837;e;247088;e;404870;e;1522840;e;94321;e;292055;e
;June;1065983;e;3018428;e;1751601;e;5462113;e;271806;e;652900;e;363565;e;1074666;e;53386;e;111059;e;209142;e;454669;e;507376;e;1352005;e;848851;e;3817165;e;855145;e;3049389;e;814042;e;2162091;e;571750;e;1559602;e;57061;e;179563;e;432570;e;1195853;e;225213;e;572180;e;820867;e;3867643;e;217531;e;577177;e
;July;1721103;e;4783716;e;2936803;e;8787200;e;517885;e;1319367;e;527372;e;1714613;e;86825;e;171863;e;386989;e;850076;e;733189;e;1956476;e;1102981;e;5799512;e;1269951;e;4868928;e;1181470;e;3139781;e;885506;e;2490504;e;85016;e;271901;e;666947;e;1851813;e;327923;e;878333;e;1070071;e;5709434;e;320426;e;892335;e
;August;1832221;e;5364001;e;3164506;e;9891711;e;611002;e;1604329;e;589363;e;1836120;e;93566;e;193193;e;438253;e;999664;e;819108;e;2157209;e;1196322;e;6009109;e;1388501;e;5130506;e;1391546;e;3482914;e;953932;e;2710469;e;94494;e;294338;e;741552;e;2069369;e;357747;e;937984;e;1144363;e;5802579;e;352278;e;1000051;e
;September;1734325;e;4816612;e;2750921;e;8399599;e;529654;e;1281444;e;466629;e;1317956;e;95389;e;192710;e;387576;e;847725;e;818698;e;2057897;e;941079;e;4196193;e;1241570;e;4110661;e;1369645;e;3327131;e;920375;e;2459135;e;84070;e;249652;e;705439;e;1855613;e;340311;e;846109;e;913446;e;4183912;e;354016;e;918339;e
;October;1255933;e;3674250;e;1934795;e;6240049;e;346533;e;906425;e;351306;e;1077975;e;61099;e;138794;e;281113;e;656323;e;626244;e;1791761;e;754248;e;3237790;e;1024630;e;3683786;e;1045562;e;2885312;e;643575;e;1888003;e;62477;e;207705;e;606700;e;1720576;e;276471;e;753717;e;736892;e;3419058;e;334076;e;939558;e
;November;307486;e;1309672;e;430264;e;1755851;e;117266;e;359355;e;75606;e;334422;e;22549;e;59784;e;66272;e;181089;e;246745;e;962878;e;39524;e;299416;e;218107;e;904593;e;338887;e;1265179;e;95498;e;379684;e;19821;e;93469;e;109806;e;454364;e;58155;e;205859;e;76148;e;461976;e;54765;e;246079;e
;December;203463;e;958298;e;271332;e;1231184;e;86507;e;287642;e;46380;e;245810;e;18022;e;49477;e;55430;e;147093;e;176163;e;730493;e;22997;e;193131;e;139546;e;624376;e;218868;e;931808;e;59827;e;278531;e;13256;e;68515;e;68094;e;311743;e;36008;e;131765;e;44298;e;311727;e;35309;e;173015;e
2021;January;182705;e;891004;e;249792;e;1134409;e;80878;e;284435;e;45880;e;240006;e;17016;e;51381;e;49457;e;139890;e;170757;e;691678;e;29619;e;210866;e;149616;e;633062;e;221825;e;898773;e;56185;e;262885;e;13338;e;67847;e;60210;e;288212;e;35643;e;134767;e;44193;e;302927;e;33955;e;174702;e
;February;225132;e;1027580;e;308731;e;1355881;e;86653;e;293644;e;49447;e;240527;e;18710;e;53880;e;55552;e;152426;e;187006;e;745898;e;28886;e;227447;e;156858;e;695388;e;242821;e;983692;e;65036;e;301805;e;14832;e;75212;e;73136;e;343760;e;39400;e;149968;e;51745;e;358598;e;37199;e;185911;e
;March;303187;e;1284254;e;420668;e;1718574;e;119645;e;379115;e;73215;e;322118;e;24657;e;69969;e;72514;e;186676;e;242906;e;921996;e;39841;e;292138;e;220327;e;900498;e;335675;e;1234976;e;88426;e;373788;e;21081;e;92725;e;103290;e;440231;e;56666;e;205104;e;75543;e;466886;e;50882;e;228970;e
;April;269054;e;1173820;e;366334;e;1537257;e;110419;e;355646;e;66318;e;305753;e;22008;e;61083;e;63848;e;165722;e;214699;e;846477;e;32972;e;281105;e;193887;e;865190;e;298477;e;1117746;e;81984;e;345357;e;19365;e;88679;e;94986;e;408626;e;53887;e;200414;e;88628;e;526179;e;46515;e;219944;e
;May;494073;e;1733352;e;808804;e;2773306;e;143714;e;418880;e;116309;e;448436;e;31920;e;76262;e;81815;e;196711;e;267881;e;949997;e;39713;e;311141;e;434856;e;1610944;e;407234;e;1376210;e;205613;e;663459;e;23079;e;97875;e;124963;e;492194;e;75246;e;247264;e;616132;e;2850171;e;56113;e;246243;e
;June;1068748;e;3294403;e;1912552;e;6174276;e;311599;e;806546;e;322019;e;1009640;e;59304;e;122887;e;215277;e;472381;e;540913;e;1524726;e;709706;e;3187766;e;944188;e;3444616;e;860430;e;2381611;e;526196;e;1516417;e;57018;e;191252;e;345875;e;1010645;e;197074;e;526967;e;839169;e;4255276;e;192685;e;542026;e
;July;1820111;e;4992451;e;3235361;e;9525824;e;630108;e;1689577;e;541067;e;1771961;e;102206;e;203980;e;435393;e;985615;e;855796;e;2216606;e;1109204;e;5788011;e;1402979;e;5303484;e;1278414;e;3447397;e;696641;e;1992426;e;83221;e;269103;e;680380;e;1843353;e;322847;e;860481;e;1137664;e;6055301;e;372885;e;997421;e
;August;2021902;e;6077670;e;3559826;e;11324711;e;842140;e;2329505;e;602187;e;1916987;e;122337;e;250695;e;577519;e;1365942;e;959144;e;2549021;e;1168176;e;6323667;e;1534530;e;5971628;e;1653484;e;4172512;e;838053;e;2465022;e;94781;e;311369;e;784431;e;2244627;e;366160;e;985972;e;1177969;e;6400538;e;434431;e;1224392;e
;September;1875603;e;5112195;e;3169367;e;9404951;e;756313;e;1961079;e;488445;e;1361271;e;113002;e;224226;e;463461;e;1033929;e;1013618;e;2469080;e;884724;e;4133259;e;1390807;e;4576974;e;1686874;e;3966486;e;851598;e;2282411;e;92279;e;274608;e;749767;e;1931228;e;351702;e;861986;e;942037;e;4482942;e;405054;e;1028238;e
;October;1871309;e;4843005;e;2979280;e;8406989;e;903164;e;2437101;e;435715;e;1248689;e;116968;e;235117;e;554843;e;1253815;e;1002391;e;2517336;e;827556;e;3521757;e;1300765;e;4376942;e;1745965;e;4252367;e;809533;e;2165398;e;86720;e;265875;e;729085;e;1958607;e;321351;e;836294;e;870056;e;3856933;e;346938;e;929386;e
;November;1126269;e;3031394;e;1498543;e;4345367;e;681442;e;1771471;e;254659;e;714833;e;92187;e;179622;e;417558;e;889861;e;771261;e;1935385;e;350004;e;1329511;e;743239;e;2179320;e;1399087;e;3299184;e;425631;e;1104940;e;63494;e;199478;e;351154;e;950659;e;186523;e;472719;e;418550;e;1561347;e;178884;e;512881;e
;December;733984;e;2152498;e;1041565;e;3268268;e;462512;e;1233121;e;170087;e;526291;e;65217;e;132666;e;336410;e;716232;e;520511;e;1416121;e;237956;e;943283;e;446294;e;1471574;e;950667;e;2434513;e;252223;e;738743;e;39850;e;138168;e;104359;e;384677;e;118848;e;333784;e;332107;e;1267939;e;100790;e;328941;e
2022;January;652734;e;2004246;e;1153241;e;3683434;e;320600;e;868859;e;158157;e;492478;e;43959;e;92820;e;249407;e;537356;e;436510;e;1248944;e;187925;e;803698;e;428159;e;1427069;e;784878;e;2134306;e;207288;e;633538;e;41396;e;148756;e;159947;e;510747;e;105969;e;299660;e;233736;e;992481;e;105198;e;337914;e
;February;800295;e;2282930;e;1474118;e;4396193;e;405397;e;1052478;e;189087;e;545219;e;51862;e;104917;e;292650;e;619781;e;503234;e;1361162;e;256840;e;990805;e;508914;e;1611793;e;853994;e;2228972;e;265879;e;750028;e;49310;e;163572;e;268018;e;812941;e;126852;e;354869;e;288901;e;1076602;e;141132;e;436480;e
;March;1085135;e;2978040;e;1744946;e;5063726;e;626663;e;1610552;e;257235;e;734543;e;78380;e;155975;e;412682;e;891935;e;690915;e;1806779;e;388004;e;1439842;e;746290;e;2305712;e;1245132;e;3063102;e;410407;e;1074537;e;63084;e;195766;e;374798;e;1019381;e;170693;e;460140;e;475154;e;1788424;e;181896;e;519938;e
;April;1613046;e;4212121;e;2431130;e;6625870;e;884783;e;2350491;e;381138;e;1068584;e;102447;e;205451;e;615747;e;1382714;e;880947;e;2195317;e;580623;e;2300932;e;1117037;e;3690472;e;1580820;e;3792493;e;665660;e;1761108;e;80959;e;245888;e;567369;e;1490872;e;250658;e;658211;e;742233;e;3046727;e;259504;e;697217;e
;May;2030046;e;5049943;e;3181849;e;8275635;e;1034367;e;2551125;e;507899;e;1350811;e;127271;e;245367;e;635639;e;1383660;e;1272468;e;2896105;e;732941;e;2855707;e;1437208;e;4323200;e;2056002;e;4612893;e;842752;e;2142335;e;103417;e;284691;e;708386;e;1754657;e;322027;e;785853;e;913016;e;3686767;e;349465;e;870282;e
;June;2103442;e;5416071;e;3625588;e;9847605;e;1089725;e;2710174;e;582912;e;1589657;e;134772;e;259305;e;709278;e;1542845;e;1368220;e;3082510;e;894742;e;3866689;e;1595320;e;4960915;e;2079702;e;4709939;e;903018;e;2345655;e;107047;e;298177;e;757235;e;1901504;e;361547;e;868531;e;1077843;e;4613406;e;374157;e;931104;e
;July;2505570;e;6185522;e;4518881;e;11497336;e;1121523;e;2974901;e;602767;e;1816354;e;145924;e;278080;e;734350;e;1568342;e;1518986;e;3350059;e;1091248;e;5354071;e;1669677;e;5712685;e;1922751;e;4635846;e;965052;e;2593948;e;111472;e;314796;e;808415;e;2046117;e;364270;e;916591;e;1277761;e;6027469;e;388980;e;1035876;e
